Type, RunNo, EvNo, E1, px1, py1, pz1, pt1, eta1, phi1, Q1, E2, px2, py2, pz2, pt2, eta2, phi2, Q2, M
GT,  140124,  908155903,  6.86477, -0.778448, -4.68927, -4.95163, 4.7534444797, -0.910549888204, -1.73530234136,  1,  4.9203, 0.375447, -1.09573, -4.78086, 1.15826796671, -2.12520294381, -1.24068832739,  1,  3.24621
GT,  140124,  908196308,  5.58171, 3.7995, 0.473247, -4.06006, 3.82885922606, -0.923433387299, 0.12391688865,  -1,  4.45912, 0.229106, 1.36477, -4.23763, 1.38386658032, -1.83792406775, 1.40447559941,  1,  3.51547
GT,  140124,  908259185,  12.6575, -1.64111, 4.13322, 11.8501, 4.44710575549, 1.70671255541, 1.94876015108,  -1,  3.1986, -0.768884, -0.0570975, 3.10249, 0.771001121894, 2.10051123515, -3.06746848188,  1,  2.32675
GT,  140124,  908284851,  6.35686, 1.23046, -1.23927, 6.11136, 1.74637394177, 1.96557120633, -0.788965339822,  -1,  3.34408, 0.550961, 1.53002, 2.92014, 1.6261977813, 1.34834357997, 1.22515176043,  -1,  3.0467
GT,  140124,  908303405,  6.46417, 1.97541, 1.94704, -5.83791, 2.77366353938, -1.48952958698, 0.778165565068,  1,  3.84047, -0.641726, -0.693652, -3.72089, 0.944968441896, -2.07946153663, -2.31732920078,  1,  3.38603
GT,  140124,  908319185,  5.91077, 1.58263, -0.363238, -5.68238, 1.62377940668, -1.96557700479, -0.225608112173,  -1,  6.35848, 1.07645, 1.68223, -6.03577, 1.99715857543, -1.82543672783, 1.00155786711,  1,  2.09982
GT,  140124,  908364124,  10.0431, 3.12732, -1.20264, 9.46716, 3.35059298513, 1.76177694358, -0.367124978448,  1,  5.94118, 0.0492522, -1.34035, 5.78684, 1.34125459988, 2.16829546692, -1.53406707674,  -1,  2.50136
GT,  140124,  908374299,  6.44398, -0.407781, 1.93594, -6.13185, 1.97842084187, -1.84940897652, 1.77839873852,  -1,  5.53444, -1.32059, -0.421469, -5.35698, 1.38621573576, -2.06130488749, -2.83265908761,  1,  2.49167
GT,  140124,  908427869,  20.7991, -2.53212, 2.82869, -20.4494, 3.79646135375, -2.38553864677, 2.30092896079,  -1,  6.74802, -2.35105, 0.28659, -6.31783, 2.368453067, -1.70770124862, 3.02029237751,  1,  2.96787
GT,  140124,  908461583,  23.3068, -1.82483, 3.78047, -22.9254, 4.1978515874, -2.39909855163, 2.0205077823,  -1,  5.98211, 0.201686, 2.32436, -5.50738, 2.33309379413, -1.59415690362, 1.48424256528,  1,  3.08452
GT,  140124,  908491702,  9.71887, -1.27003, -2.59791, 9.2781, 2.89173175952, 1.88239366194, -2.02549716832,  1,  3.23521, -0.86042, 0.48052, 3.07964, 0.985505985167, 1.85723037252, 2.63226872863,  -1,  2.46418
GT,  140124,  908535905,  12.2346, 2.58616, -2.15603, -11.7617, 3.36699998612, -1.96385850647, -0.694942861413,  1,  3.24137, -0.80118, -1.15047, -2.92059, 1.40195242904, -1.48024949071, -2.17909781764,  -1,  3.1332
GT,  140124,  908549046,  15.1108, 1.02054, 4.82798, -14.282, 4.9346623767, -1.78445438997, 1.36248247285,  1,  3.90526, -1.15527, 0.44716, -3.70206, 1.23879007039, -1.81478712693, 2.7722900795,  -1,  3.21563
GT,  140124,  908625356,  11.0888, -1.68954, -3.3243, 10.4424, 3.72901004311, 1.75333459298, -2.04101365181,  1,  3.67864, -1.24574, 0.157335, 3.4561, 1.2556362729, 1.73712103844, 3.01595941475,  -1,  2.50242
GT,  140124,  908660270,  9.76244, -0.631692, 2.23106, 9.48248, 2.31876335715, 2.11618346221, 1.84671008501,  1,  3.12846, 1.48835, 0.403107, 2.72, 1.54197307887, 1.33280988106, 0.26449602458,  -1,  3.09871
GT,  140124,  908683432,  19.9301, 3.77238, 4.87296, -18.9531, 6.16251491081, -1.84206938797, 0.912020340486,  -1,  4.05859, 1.34432, -0.738533, -3.75611, 1.53382764823, -1.62806420472, -0.50236163789,  1,  4.05876
GT,  140124,  908685506,  6.90791, 1.36923, 1.05102, -6.68795, 1.72610365659, -2.06383952774, 0.654669847544,  1,  8.06549, 3.23543, -0.977776, -7.32235, 3.37994869652, -1.5156716654, -0.293482147451,  -1,  2.58956
GG,  140124,  908685890,  9.31904, -2.76022, -0.166996, -8.89869, 2.76526709604, -1.88522531299, -3.08116533594,  -1,  10.3193, -1.22441, -2.90419, -9.8257, 3.15174545359, -1.85497547947, -1.96978464471,  1,  3.12318
GT,  140124,  908797543,  27.9365, 1.99772, -6.15935, -27.1755, 6.47522027586, -2.14138103457, -1.25716201666,  1,  3.4899, 1.49591, -0.653577, -3.08275, 1.63245509066, -1.39258900755, -0.411914538486,  1,  3.66537
GT,  140124,  908810917,  8.5317, -0.764625, -2.56249, -8.10109, 2.6741365692, -1.82770989428, -1.86077669654,  1,  7.15479, 1.32782, 0.35477, -7.02075, 1.37439721525, -2.33344786538, 0.261083729219,  1,  3.49352
GT,  140124,  908837994,  11.4391, 2.70967, -1.80908, -10.9648, 3.25807948879, -1.92807551005, -0.588675105845,  1,  6.25126, 0.215756, -1.92805, -5.94165, 1.94008439353, -1.8380502116, -1.45935621423,  -1,  2.14401
